id_venda,data_venda,id_produto,id_cliente,canal_venda,quantidade,preco_unitario,custo_unitario,regiao,receita_liquida,custo_total,margem_bruta_total,mes_nome,ano_mes,id_prod_ref,nome_produto,categoria_produto,marca_produto,faixa_etaria,genero_cliente,estado_cliente,meta_receita,meta_margem
855,2024-11-15,7,2,Site,1,6652.14,1386.54,Centro-Oeste,6652.14,1386.54,5265.6,Nov,2024-11-01,7,Produto_7,Acessório,DataX,26-35,M,MG,390819.29,42.07243455152892
856,2024-02-07,15,47,App,4,1603.66,3237.19,Norte,6414.64,12948.76,-6534.12,Feb,2024-02-01,15,Produto_15,Notebook,DataX,26-35,F,MG,,
857,2024-10-19,1,44,Site,3,7346.04,5976.28,Centro-Oeste,22038.12,17928.84,4109.279999999999,Oct,2024-10-01,1,Produto_1,Acessório,NovaTech,46-60,M,RJ,,
858,2024-05-18,12,44,Marketplace,2,4473.11,4819.17,Centro-Oeste,8946.22,9638.34,-692.1200000000008,May,2024-05-01,12,Produto_12,Acessório,SmartHub,46-60,M,RJ,,
859,2024-12-21,7,9,Marketplace,4,2463.93,5086.2,Centro-Oeste,9855.72,20344.8,-10489.08,Dec,2024-12-01,7,Produto_7,Acessório,DataX,46-60,F,RJ,,
860,2024-11-28,15,21,App,4,3503.78,3840.77,Nordeste,14015.12,15363.08,-1347.9599999999991,Nov,2024-11-01,15,Produto_15,Notebook,DataX,46-60,F,MG,390819.29,42.07243455152892
861,2024-09-15,19,24,Site,5,2566.32,326.03,Sul,12831.6,1630.1499999999999,11201.45,Sep,2024-09-01,19,Produto_19,Notebook,NovaTech,26-35,M,MG,,
862,2024-06-09,1,34,App,4,5828.38,1304.24,Norte,23313.52,5216.96,18096.56,Jun,2024-06-01,1,Produto_1,Acessório,NovaTech,46-60,M,RJ,242511.4,53.36185845283974
863,2024-06-26,17,22,Marketplace,2,6390.78,5556.38,Norte,12781.56,11112.76,1668.7999999999993,Jun,2024-06-01,17,Produto_17,Notebook,NovaTech,26-35,M,RS,242511.4,53.36185845283974
864,2024-01-10,17,3,Site,2,6680.21,2247.39,Sul,13360.42,4494.78,8865.64,Jan,2024-01-01,17,Produto_17,Notebook,NovaTech,36-45,M,MG,230049.16,71.02088962202687
865,2024-09-17,3,12,App,3,7887.57,693.53,Sul,23662.71,2080.59,21582.12,Sep,2024-09-01,3,Produto_3,Acessório,TechOne,18-25,M,PR,,
866,2024-05-17,12,28,App,3,6351.15,4238.24,Sul,19053.449999999997,12714.72,6338.729999999998,May,2024-05-01,12,Produto_12,Acessório,SmartHub,26-35,F,BA,,
867,2024-06-20,6,30,App,3,4850.93,1852.79,Sul,14552.79,5558.37,8994.420000000002,Jun,2024-06-01,6,Produto_6,Smartphone,DataX,46-60,M,PE,242511.4,53.36185845283974
868,2024-01-13,11,26,Site,4,2779.84,1671.63,Sudeste,11119.36,6686.52,4432.84,Jan,2024-01-01,11,Produto_11,Acessório,TechOne,26-35,M,SP,230049.16,71.02088962202687
869,2024-06-16,3,48,Marketplace,4,4402.3,5988.03,Norte,17609.2,23952.12,-6342.919999999998,Jun,2024-06-01,3,Produto_3,Acessório,TechOne,26-35,M,PR,242511.4,53.36185845283974
870,2024-05-09,8,21,Site,5,424.44,5160.18,Sudeste,2122.2,25800.9,-23678.7,May,2024-05-01,8,Produto_8,Notebook,TechOne,46-60,F,MG,,
871,2024-03-24,14,28,Site,3,5984.12,2494.99,Centro-Oeste,17952.36,7484.969999999999,10467.390000000001,Mar,2024-03-01,14,Produto_14,Acessório,SmartHub,26-35,F,BA,541782.03,12.319602036265396
872,2024-11-16,14,26,Marketplace,1,3623.05,5883.15,Centro-Oeste,3623.05,5883.15,-2260.0999999999995,Nov,2024-11-01,14,Produto_14,Acessório,SmartHub,26-35,M,SP,390819.29,42.07243455152892
873,2024-11-14,10,33,Marketplace,5,258.18,3928.67,Norte,1290.9,19643.35,-18352.449999999997,Nov,2024-11-01,10,Produto_10,Acessório,TechOne,36-45,F,BA,390819.29,42.07243455152892
874,2024-04-10,2,21,Site,1,593.8,4472.77,Centro-Oeste,593.8,4472.77,-3878.9700000000003,Apr,2024-04-01,2,Produto_2,Smartphone,NovaTech,46-60,F,MG,,
875,2024-11-24,14,35,Site,4,3160.99,266.56,Sul,12643.96,1066.24,11577.72,Nov,2024-11-01,14,Produto_14,Acessório,SmartHub,18-25,M,PR,390819.29,42.07243455152892
876,2024-09-29,9,34,Site,5,4709.03,799.9,Sudeste,23545.149999999998,3999.5,19545.649999999998,Sep,2024-09-01,9,Produto_9,Acessório,NovaTech,46-60,M,RJ,,
877,2024-09-21,3,41,Site,5,3767.21,3827.86,Sul,18836.05,19139.3,-303.25,Sep,2024-09-01,3,Produto_3,Acessório,TechOne,46-60,M,PR,,
878,2024-02-07,8,47,Site,2,4991.71,5402.22,Centro-Oeste,9983.42,10804.44,-821.0200000000004,Feb,2024-02-01,8,Produto_8,Notebook,TechOne,26-35,F,MG,,
879,2024-04-03,16,18,Site,4,3894.32,3772.56,Sudeste,15577.28,15090.24,487.0400000000009,Apr,2024-04-01,16,Produto_16,Smartphone,NovaTech,26-35,F,PR,,
880,2024-04-04,2,11,App,4,5327.46,873.43,Sul,21309.84,3493.72,17816.12,Apr,2024-04-01,2,Produto_2,Smartphone,NovaTech,36-45,F,RS,,
881,2024-10-31,6,23,Marketplace,5,1831.1,765.3,Norte,9155.5,3826.5,5329.0,Oct,2024-10-01,6,Produto_6,Smartphone,DataX,26-35,F,PE,,
882,2024-03-09,12,48,App,4,991.46,5077.58,Sul,3965.84,20310.32,-16344.48,Mar,2024-03-01,12,Produto_12,Acessório,SmartHub,26-35,M,PR,541782.03,12.319602036265396
883,2024-11-13,5,22,App,5,4811.83,904.67,Centro-Oeste,24059.15,4523.349999999999,19535.800000000003,Nov,2024-11-01,5,Produto_5,Smartphone,NovaTech,26-35,M,RS,390819.29,42.07243455152892
884,2024-08-23,2,17,Site,2,3929.05,3159.77,Sudeste,7858.1,6319.54,1538.5600000000004,Aug,2024-08-01,2,Produto_2,Smartphone,NovaTech,36-45,M,PR,,
885,2024-11-29,16,5,Marketplace,5,312.25,299.71,Norte,1561.25,1498.55,62.700000000000045,Nov,2024-11-01,16,Produto_16,Smartphone,NovaTech,36-45,F,MG,390819.29,42.07243455152892
886,2024-05-16,5,44,Marketplace,4,3105.81,557.57,Sudeste,12423.24,2230.28,10192.96,May,2024-05-01,5,Produto_5,Smartphone,NovaTech,46-60,M,RJ,,
887,2024-03-16,15,11,Marketplace,4,938.39,4060.3,Norte,3753.56,16241.2,-12487.640000000001,Mar,2024-03-01,15,Produto_15,Notebook,DataX,36-45,F,RS,541782.03,12.319602036265396
888,2024-02-04,12,30,Marketplace,5,4297.72,4159.95,Sudeste,21488.600000000002,20799.75,688.8500000000022,Feb,2024-02-01,12,Produto_12,Acessório,SmartHub,46-60,M,PE,,
889,2024-01-01,4,15,Marketplace,5,3226.64,2101.5,Centro-Oeste,16133.199999999999,10507.5,5625.699999999999,Jan,2024-01-01,4,Produto_4,Acessório,TechOne,18-25,F,RJ,230049.16,71.02088962202687
890,2024-10-22,15,27,App,5,4943.9,1356.41,Norte,24719.5,6782.05,17937.45,Oct,2024-10-01,15,Produto_15,Notebook,DataX,18-25,M,MG,,
891,2024-11-15,11,35,Site,3,6464.26,4897.16,Nordeste,19392.78,14691.48,4701.299999999999,Nov,2024-11-01,11,Produto_11,Acessório,TechOne,18-25,M,PR,390819.29,42.07243455152892
892,2024-02-29,16,33,App,4,2467.38,1365.25,Sudeste,9869.52,5461.0,4408.52,Feb,2024-02-01,16,Produto_16,Smartphone,NovaTech,36-45,F,BA,,
893,2024-11-15,6,20,Marketplace,4,7700.61,3288.8,Sudeste,30802.44,13155.2,17647.239999999998,Nov,2024-11-01,6,Produto_6,Smartphone,DataX,18-25,F,BA,390819.29,42.07243455152892
894,2024-12-14,14,16,Marketplace,3,4331.51,5811.8,Sul,12994.53,17435.4,-4440.870000000001,Dec,2024-12-01,14,Produto_14,Acessório,SmartHub,18-25,F,SP,,
895,2024-11-23,18,34,App,5,4984.5,955.29,Norte,24922.5,4776.45,20146.05,Nov,2024-11-01,18,Produto_18,Notebook,NovaTech,46-60,M,RJ,390819.29,42.07243455152892
896,2024-09-23,12,2,Site,2,5477.31,5649.99,Nordeste,10954.62,11299.98,-345.35999999999876,Sep,2024-09-01,12,Produto_12,Acessório,SmartHub,26-35,M,MG,,
897,2024-12-26,11,35,Site,5,5367.18,1162.73,Centro-Oeste,26835.9,5813.65,21022.25,Dec,2024-12-01,11,Produto_11,Acessório,TechOne,18-25,M,PR,,
898,2024-08-16,13,40,Marketplace,5,4136.67,3439.26,Sul,20683.35,17196.300000000003,3487.0499999999956,Aug,2024-08-01,13,Produto_13,Smartphone,SmartHub,18-25,M,SP,,
899,2024-09-26,11,28,App,3,3487.24,2311.89,Nordeste,10461.72,6935.67,3526.0499999999993,Sep,2024-09-01,11,Produto_11,Acessório,TechOne,26-35,F,BA,,
900,2024-11-11,16,47,App,4,524.88,5792.38,Norte,2099.52,23169.52,-21070.0,Nov,2024-11-01,16,Produto_16,Smartphone,NovaTech,26-35,F,MG,390819.29,42.07243455152892
901,2024-10-12,15,39,Site,5,274.48,1699.37,Nordeste,1372.4,8496.849999999999,-7124.449999999999,Oct,2024-10-01,15,Produto_15,Notebook,DataX,26-35,M,MG,,
902,2024-10-17,15,6,Site,4,2927.89,2445.98,Sudeste,11711.56,9783.92,1927.6399999999994,Oct,2024-10-01,15,Produto_15,Notebook,DataX,46-60,F,BA,,
903,2024-07-31,4,9,Marketplace,1,2735.92,5898.53,Sudeste,2735.92,5898.53,-3162.6099999999997,Jul,2024-07-01,4,Produto_4,Acessório,TechOne,46-60,F,RJ,536793.41,22.771958023851298
904,2024-06-13,11,20,App,4,3162.79,3255.9,Sul,12651.16,13023.6,-372.4400000000005,Jun,2024-06-01,11,Produto_11,Acessório,TechOne,18-25,F,BA,242511.4,53.36185845283974
905,2024-01-05,19,1,Marketplace,2,1193.11,3055.57,Norte,2386.22,6111.14,-3724.9200000000005,Jan,2024-01-01,19,Produto_19,Notebook,NovaTech,26-35,F,SP,230049.16,71.02088962202687
906,2024-12-04,15,8,App,2,5931.53,1606.05,Norte,11863.06,3212.1,8650.96,Dec,2024-12-01,15,Produto_15,Notebook,DataX,46-60,F,PR,,
907,2024-03-18,4,23,App,5,6870.02,4232.07,Nordeste,34350.100000000006,21160.35,13189.750000000007,Mar,2024-03-01,4,Produto_4,Acessório,TechOne,26-35,F,PE,541782.03,12.319602036265396
908,2024-03-02,13,3,Site,4,7515.85,165.09,Sul,30063.4,660.36,29403.04,Mar,2024-03-01,13,Produto_13,Smartphone,SmartHub,36-45,M,MG,541782.03,12.319602036265396
909,2024-05-11,19,4,Marketplace,5,3989.66,373.11,Norte,19948.3,1865.5500000000002,18082.75,May,2024-05-01,19,Produto_19,Notebook,NovaTech,26-35,F,SP,,
910,2024-03-29,2,25,App,3,5636.84,3628.2,Sudeste,16910.52,10884.599999999999,6025.920000000002,Mar,2024-03-01,2,Produto_2,Smartphone,NovaTech,18-25,F,MG,541782.03,12.319602036265396
911,2024-08-24,14,47,App,2,6858.85,2102.71,Nordeste,13717.7,4205.42,9512.28,Aug,2024-08-01,14,Produto_14,Acessório,SmartHub,26-35,F,MG,,
912,2024-02-11,4,38,App,5,3404.5,5723.63,Centro-Oeste,17022.5,28618.15,-11595.650000000001,Feb,2024-02-01,4,Produto_4,Acessório,TechOne,36-45,M,PR,,
913,2024-03-29,16,15,Marketplace,3,2544.36,5426.89,Sudeste,7633.08,16280.670000000002,-8647.590000000002,Mar,2024-03-01,16,Produto_16,Smartphone,NovaTech,18-25,F,RJ,541782.03,12.319602036265396
914,2024-10-22,20,21,Site,5,7500.12,4305.14,Sul,37500.6,21525.7,15974.899999999998,Oct,2024-10-01,20,Produto_20,Notebook,SmartHub,46-60,F,MG,,
915,2024-11-23,14,35,Marketplace,4,4173.84,4923.42,Norte,16695.36,19693.68,-2998.3199999999997,Nov,2024-11-01,14,Produto_14,Acessório,SmartHub,18-25,M,PR,390819.29,42.07243455152892
916,2024-10-21,15,46,Site,4,4028.31,4030.6,Sudeste,16113.24,16122.4,-9.159999999999854,Oct,2024-10-01,15,Produto_15,Notebook,DataX,26-35,F,BA,,
917,2024-04-13,3,14,App,4,1509.49,823.45,Centro-Oeste,6037.96,3293.8,2744.16,Apr,2024-04-01,3,Produto_3,Acessório,TechOne,36-45,M,RS,,
918,2024-01-14,8,36,Site,4,954.42,4612.02,Centro-Oeste,3817.68,18448.08,-14630.400000000001,Jan,2024-01-01,8,Produto_8,Notebook,TechOne,46-60,M,PR,230049.16,71.02088962202687
919,2024-10-14,16,12,Site,1,6752.64,1324.34,Sul,6752.64,1324.34,5428.3,Oct,2024-10-01,16,Produto_16,Smartphone,NovaTech,18-25,M,PR,,
920,2024-06-27,10,17,App,3,4951.65,1994.78,Sudeste,14854.949999999999,5984.34,8870.609999999999,Jun,2024-06-01,10,Produto_10,Acessório,TechOne,36-45,M,PR,242511.4,53.36185845283974
921,2024-05-04,4,39,Site,3,2674.01,4929.87,Nordeste,8022.030000000001,14789.61,-6767.58,May,2024-05-01,4,Produto_4,Acessório,TechOne,26-35,M,MG,,
922,2024-12-18,18,9,App,4,1614.72,3256.23,Sudeste,6458.88,13024.92,-6566.04,Dec,2024-12-01,18,Produto_18,Notebook,NovaTech,46-60,F,RJ,,
923,2024-01-23,2,35,Marketplace,1,4488.43,5170.85,Centro-Oeste,4488.43,5170.85,-682.4200000000001,Jan,2024-01-01,2,Produto_2,Smartphone,NovaTech,18-25,M,PR,230049.16,71.02088962202687
924,2024-03-03,17,13,Site,4,4712.96,1341.17,Sul,18851.84,5364.68,13487.16,Mar,2024-03-01,17,Produto_17,Notebook,NovaTech,36-45,F,SP,541782.03,12.319602036265396
925,2024-05-22,13,15,Marketplace,1,1735.25,3678.05,Sul,1735.25,3678.05,-1942.8000000000002,May,2024-05-01,13,Produto_13,Smartphone,SmartHub,18-25,F,RJ,,
926,2024-06-01,4,18,App,4,6826.11,576.04,Nordeste,27304.44,2304.16,25000.28,Jun,2024-06-01,4,Produto_4,Acessório,TechOne,26-35,F,PR,242511.4,53.36185845283974
927,2024-05-24,11,33,App,2,765.69,3886.92,Sul,1531.38,7773.84,-6242.46,May,2024-05-01,11,Produto_11,Acessório,TechOne,36-45,F,BA,,
928,2024-08-12,7,6,Site,2,2913.14,4594.2,Sul,5826.28,9188.4,-3362.12,Aug,2024-08-01,7,Produto_7,Acessório,DataX,46-60,F,BA,,
929,2024-11-04,12,27,Site,5,5475.04,3542.79,Sul,27375.2,17713.95,9661.25,Nov,2024-11-01,12,Produto_12,Acessório,SmartHub,18-25,M,MG,390819.29,42.07243455152892
930,2024-04-13,10,23,Site,4,2265.55,1656.09,Sul,9062.2,6624.36,2437.840000000001,Apr,2024-04-01,10,Produto_10,Acessório,TechOne,26-35,F,PE,,
931,2024-04-13,7,27,Site,3,6638.63,265.55,Sul,19915.89,796.6500000000001,19119.239999999998,Apr,2024-04-01,7,Produto_7,Acessório,DataX,18-25,M,MG,,
932,2024-02-08,13,34,Site,5,5944.96,787.14,Centro-Oeste,29724.8,3935.7,25789.1,Feb,2024-02-01,13,Produto_13,Smartphone,SmartHub,46-60,M,RJ,,
933,2024-07-16,7,46,App,2,6333.28,3764.03,Sudeste,12666.56,7528.06,5138.499999999999,Jul,2024-07-01,7,Produto_7,Acessório,DataX,26-35,F,BA,536793.41,22.771958023851298
934,2024-05-13,17,38,Marketplace,4,1040.94,5611.77,Norte,4163.76,22447.08,-18283.32,May,2024-05-01,17,Produto_17,Notebook,NovaTech,36-45,M,PR,,
935,2024-03-07,10,14,Marketplace,5,1210.32,1302.68,Sul,6051.599999999999,6513.400000000001,-461.8000000000011,Mar,2024-03-01,10,Produto_10,Acessório,TechOne,36-45,M,RS,541782.03,12.319602036265396
936,2024-06-27,10,36,App,4,2363.14,4431.35,Norte,9452.56,17725.4,-8272.840000000002,Jun,2024-06-01,10,Produto_10,Acessório,TechOne,46-60,M,PR,242511.4,53.36185845283974
937,2024-02-11,4,8,Site,2,4192.81,5209.39,Norte,8385.62,10418.78,-2033.1599999999999,Feb,2024-02-01,4,Produto_4,Acessório,TechOne,46-60,F,PR,,
938,2024-01-15,20,35,Site,5,6009.33,3163.62,Centro-Oeste,30046.65,15818.099999999999,14228.550000000003,Jan,2024-01-01,20,Produto_20,Notebook,SmartHub,18-25,M,PR,230049.16,71.02088962202687
939,2024-04-20,4,19,Site,2,6708.59,4042.05,Sul,13417.18,8084.1,5333.08,Apr,2024-04-01,4,Produto_4,Acessório,TechOne,46-60,M,PE,,
940,2024-06-05,7,30,Site,1,5664.25,4904.89,Norte,5664.25,4904.89,759.3599999999997,Jun,2024-06-01,7,Produto_7,Acessório,DataX,46-60,M,PE,242511.4,53.36185845283974
941,2024-10-15,1,14,App,2,7435.92,1623.2,Sul,14871.84,3246.4,11625.44,Oct,2024-10-01,1,Produto_1,Acessório,NovaTech,36-45,M,RS,,
942,2024-08-18,12,20,App,4,5936.07,1837.62,Nordeste,23744.28,7350.48,16393.8,Aug,2024-08-01,12,Produto_12,Acessório,SmartHub,18-25,F,BA,,
943,2024-06-05,13,49,Site,3,2519.52,83.71,Nordeste,7558.5599999999995,251.13,7307.429999999999,Jun,2024-06-01,13,Produto_13,Smartphone,SmartHub,26-35,M,PR,242511.4,53.36185845283974
944,2024-02-07,10,25,Site,2,2194.14,5781.52,Nordeste,4388.28,11563.04,-7174.760000000001,Feb,2024-02-01,10,Produto_10,Acessório,TechOne,18-25,F,MG,,
945,2024-04-06,15,40,Marketplace,3,5599.92,5511.87,Norte,16799.760000000002,16535.61,264.15000000000146,Apr,2024-04-01,15,Produto_15,Notebook,DataX,18-25,M,SP,,
946,2024-10-15,13,24,Marketplace,1,1623.68,4606.24,Nordeste,1623.68,4606.24,-2982.5599999999995,Oct,2024-10-01,13,Produto_13,Smartphone,SmartHub,26-35,M,MG,,
947,2024-09-10,9,14,Site,5,832.45,548.13,Centro-Oeste,4162.25,2740.65,1421.6,Sep,2024-09-01,9,Produto_9,Acessório,NovaTech,36-45,M,RS,,
948,2024-07-14,9,26,Marketplace,5,4304.56,2729.22,Centro-Oeste,21522.800000000003,13646.099999999999,7876.700000000004,Jul,2024-07-01,9,Produto_9,Acessório,NovaTech,26-35,M,SP,536793.41,22.771958023851298
949,2024-03-26,15,38,Marketplace,3,6590.97,683.2,Norte,19772.91,2049.6000000000004,17723.309999999998,Mar,2024-03-01,15,Produto_15,Notebook,DataX,36-45,M,PR,541782.03,12.319602036265396
950,2024-11-17,10,23,Site,5,900.9,174.25,Sul,4504.5,871.25,3633.25,Nov,2024-11-01,10,Produto_10,Acessório,TechOne,26-35,F,PE,390819.29,42.07243455152892
951,2024-01-10,10,22,Site,2,6355.94,3727.8,Sudeste,12711.88,7455.6,5256.279999999999,Jan,2024-01-01,10,Produto_10,Acessório,TechOne,26-35,M,RS,230049.16,71.02088962202687
952,2024-01-05,8,48,App,3,6511.42,5768.11,Sul,19534.260000000002,17304.329999999998,2229.930000000004,Jan,2024-01-01,8,Produto_8,Notebook,TechOne,26-35,M,PR,230049.16,71.02088962202687
953,2024-05-02,16,19,Marketplace,4,3909.96,5424.98,Sul,15639.84,21699.92,-6060.079999999998,May,2024-05-01,16,Produto_16,Smartphone,NovaTech,46-60,M,PE,,
954,2024-11-25,17,46,Marketplace,2,552.75,4204.79,Sul,1105.5,8409.58,-7304.08,Nov,2024-11-01,17,Produto_17,Notebook,NovaTech,26-35,F,BA,390819.29,42.07243455152892
955,2024-12-18,5,3,Site,2,1479.26,652.11,Sul,2958.52,1304.22,1654.3,Dec,2024-12-01,5,Produto_5,Smartphone,NovaTech,36-45,M,MG,,
956,2024-04-27,4,42,Site,2,5688.67,1703.05,Sudeste,11377.34,3406.1,7971.24,Apr,2024-04-01,4,Produto_4,Acessório,TechOne,26-35,M,PR,,
957,2024-10-20,18,19,App,4,5723.05,1974.74,Nordeste,22892.2,7898.96,14993.240000000002,Oct,2024-10-01,18,Produto_18,Notebook,NovaTech,46-60,M,PE,,
958,2024-06-07,19,9,App,1,7197.01,4597.85,Sul,7197.01,4597.85,2599.16,Jun,2024-06-01,19,Produto_19,Notebook,NovaTech,46-60,F,RJ,242511.4,53.36185845283974
959,2024-10-29,4,28,Site,5,4703.22,4829.32,Centro-Oeste,23516.100000000002,24146.6,-630.4999999999964,Oct,2024-10-01,4,Produto_4,Acessório,TechOne,26-35,F,BA,,
960,2024-08-15,7,20,Marketplace,3,1080.45,2359.83,Norte,3241.3500000000004,7079.49,-3838.1399999999994,Aug,2024-08-01,7,Produto_7,Acessório,DataX,18-25,F,BA,,
961,2024-12-30,10,45,App,1,1059.18,2553.87,Norte,1059.18,2553.87,-1494.6899999999998,Dec,2024-12-01,10,Produto_10,Acessório,TechOne,26-35,F,RS,,
962,2024-08-03,18,7,Marketplace,3,5796.95,343.49,Centro-Oeste,17390.85,1030.47,16360.38,Aug,2024-08-01,18,Produto_18,Notebook,NovaTech,36-45,F,RJ,,
963,2024-07-02,19,14,Marketplace,5,1551.9,1791.69,Sul,7759.5,8958.45,-1198.9500000000007,Jul,2024-07-01,19,Produto_19,Notebook,NovaTech,36-45,M,RS,536793.41,22.771958023851298
964,2024-01-15,4,9,Marketplace,4,2694.25,2751.61,Sudeste,10777.0,11006.44,-229.4400000000005,Jan,2024-01-01,4,Produto_4,Acessório,TechOne,46-60,F,RJ,230049.16,71.02088962202687
965,2024-06-05,10,19,App,2,3948.97,772.54,Nordeste,7897.94,1545.08,6352.86,Jun,2024-06-01,10,Produto_10,Acessório,TechOne,46-60,M,PE,242511.4,53.36185845283974
966,2024-05-15,1,47,App,2,295.64,2763.34,Norte,591.28,5526.68,-4935.400000000001,May,2024-05-01,1,Produto_1,Acessório,NovaTech,26-35,F,MG,,
967,2024-09-17,18,14,Site,4,2065.67,5130.8,Nordeste,8262.68,20523.2,-12260.52,Sep,2024-09-01,18,Produto_18,Notebook,NovaTech,36-45,M,RS,,
968,2024-06-05,5,38,App,1,3322.33,3521.42,Sudeste,3322.33,3521.42,-199.09000000000015,Jun,2024-06-01,5,Produto_5,Smartphone,NovaTech,36-45,M,PR,242511.4,53.36185845283974
969,2024-02-16,15,36,Site,1,2309.13,547.26,Norte,2309.13,547.26,1761.8700000000001,Feb,2024-02-01,15,Produto_15,Notebook,DataX,46-60,M,PR,,
970,2024-11-19,17,40,App,3,1177.33,1214.69,Nordeste,3531.99,3644.07,-112.08000000000038,Nov,2024-11-01,17,Produto_17,Notebook,NovaTech,18-25,M,SP,390819.29,42.07243455152892
971,2024-11-27,3,17,Site,4,5851.3,2889.3,Sudeste,23405.2,11557.2,11848.0,Nov,2024-11-01,3,Produto_3,Acessório,TechOne,36-45,M,PR,390819.29,42.07243455152892
972,2024-06-21,12,30,Site,1,6523.87,2220.0,Nordeste,6523.87,2220.0,4303.87,Jun,2024-06-01,12,Produto_12,Acessório,SmartHub,46-60,M,PE,242511.4,53.36185845283974
973,2024-05-09,2,9,Site,4,2134.08,2203.66,Sul,8536.32,8814.64,-278.3199999999997,May,2024-05-01,2,Produto_2,Smartphone,NovaTech,46-60,F,RJ,,
974,2024-04-04,1,33,Site,5,6217.91,3213.26,Sudeste,31089.55,16066.300000000001,15023.249999999998,Apr,2024-04-01,1,Produto_1,Acessório,NovaTech,36-45,F,BA,,
975,2024-04-24,17,25,Marketplace,2,3145.87,3539.62,Nordeste,6291.74,7079.24,-787.5,Apr,2024-04-01,17,Produto_17,Notebook,NovaTech,18-25,F,MG,,
976,2024-08-30,16,14,Marketplace,2,4102.82,4797.42,Sul,8205.64,9594.84,-1389.2000000000007,Aug,2024-08-01,16,Produto_16,Smartphone,NovaTech,36-45,M,RS,,
977,2024-10-18,5,11,App,2,6862.41,2098.52,Sul,13724.82,4197.04,9527.779999999999,Oct,2024-10-01,5,Produto_5,Smartphone,NovaTech,36-45,F,RS,,
978,2024-10-08,15,35,Site,4,6024.63,4848.36,Sudeste,24098.52,19393.44,4705.080000000002,Oct,2024-10-01,15,Produto_15,Notebook,DataX,18-25,M,PR,,
979,2024-10-25,3,41,Site,4,6460.42,2084.58,Centro-Oeste,25841.68,8338.32,17503.36,Oct,2024-10-01,3,Produto_3,Acessório,TechOne,46-60,M,PR,,
980,2024-10-09,7,14,Site,3,1181.08,408.16,Norte,3543.24,1224.48,2318.7599999999998,Oct,2024-10-01,7,Produto_7,Acessório,DataX,36-45,M,RS,,
981,2024-03-09,11,30,Site,2,650.78,3360.79,Sudeste,1301.56,6721.58,-5420.02,Mar,2024-03-01,11,Produto_11,Acessório,TechOne,46-60,M,PE,541782.03,12.319602036265396
982,2024-05-27,10,41,Marketplace,3,7157.9,3560.38,Sul,21473.699999999997,10681.14,10792.559999999998,May,2024-05-01,10,Produto_10,Acessório,TechOne,46-60,M,PR,,
983,2024-01-11,9,4,Site,2,3163.89,5612.48,Sul,6327.78,11224.96,-4897.179999999999,Jan,2024-01-01,9,Produto_9,Acessório,NovaTech,26-35,F,SP,230049.16,71.02088962202687
984,2024-09-10,14,4,Site,3,2374.25,4378.28,Sudeste,7122.75,13134.84,-6012.09,Sep,2024-09-01,14,Produto_14,Acessório,SmartHub,26-35,F,SP,,
985,2024-11-25,13,28,Site,3,5825.1,5513.21,Centro-Oeste,17475.300000000003,16539.63,935.6700000000019,Nov,2024-11-01,13,Produto_13,Smartphone,SmartHub,26-35,F,BA,390819.29,42.07243455152892
986,2024-12-25,2,8,Site,5,6707.68,5457.42,Norte,33538.4,27287.1,6251.300000000003,Dec,2024-12-01,2,Produto_2,Smartphone,NovaTech,46-60,F,PR,,
987,2024-02-07,3,2,App,3,6913.67,3659.08,Nordeste,20741.010000000002,10977.24,9763.770000000002,Feb,2024-02-01,3,Produto_3,Acessório,TechOne,26-35,M,MG,,
988,2024-05-13,7,41,App,4,2596.38,3204.35,Sudeste,10385.52,12817.4,-2431.879999999999,May,2024-05-01,7,Produto_7,Acessório,DataX,46-60,M,PR,,
989,2024-07-18,18,46,Site,3,6832.48,3380.05,Norte,20497.44,10140.150000000001,10357.289999999997,Jul,2024-07-01,18,Produto_18,Notebook,NovaTech,26-35,F,BA,536793.41,22.771958023851298
990,2024-01-23,3,22,Site,2,423.38,5871.72,Norte,846.76,11743.44,-10896.68,Jan,2024-01-01,3,Produto_3,Acessório,TechOne,26-35,M,RS,230049.16,71.02088962202687
991,2024-10-29,10,41,Site,3,492.33,4657.15,Sul,1476.99,13971.449999999999,-12494.46,Oct,2024-10-01,10,Produto_10,Acessório,TechOne,46-60,M,PR,,
992,2024-12-11,7,16,Site,1,5025.8,709.09,Nordeste,5025.8,709.09,4316.71,Dec,2024-12-01,7,Produto_7,Acessório,DataX,18-25,F,SP,,
993,2024-10-28,9,29,Site,2,598.54,4688.3,Sudeste,1197.08,9376.6,-8179.52,Oct,2024-10-01,9,Produto_9,Acessório,NovaTech,46-60,F,PR,,
994,2024-12-28,17,49,Marketplace,1,2664.41,1089.59,Sul,2664.41,1089.59,1574.82,Dec,2024-12-01,17,Produto_17,Notebook,NovaTech,26-35,M,PR,,
995,2024-08-05,11,48,App,2,5414.77,2728.32,Sul,10829.54,5456.64,5372.900000000001,Aug,2024-08-01,11,Produto_11,Acessório,TechOne,26-35,M,PR,,
996,2024-05-20,7,30,App,4,2764.41,1325.92,Centro-Oeste,11057.64,5303.68,5753.959999999999,May,2024-05-01,7,Produto_7,Acessório,DataX,46-60,M,PE,,
997,2024-04-13,14,12,App,4,1518.84,4162.33,Norte,6075.36,16649.32,-10573.96,Apr,2024-04-01,14,Produto_14,Acessório,SmartHub,18-25,M,PR,,
